timestamp,balance,equity,drawdown
2025-06-25 23:00:00+00:00,1000000.0,1000000.0,0.0
2025-06-26 00:00:00+00:00,1000000.0,1000000.0,0.0
2025-06-26 01:00:00+00:00,1000000.0,1000000.0,0.0
2025-06-26 02:00:00+00:00,1000000.0,1000000.0,0.0
2025-06-26 03:00:00+00:00,1000000.0,1000000.0,0.0
2025-06-26 04:00:00+00:00,1000000.0,1000000.0,0.0
2025-06-26 05:00:00+00:00,1000000.0,1000000.0,0.0
2025-06-26 06:00:00+00:00,1000000.0,1000000.0,0.0
2025-06-26 07:00:00+00:00,1000000.0,1000000.0,0.0
2025-06-26 08:00:00+00:00,1000000.0,1000000.0,0.0
2025-06-26 09:00:00+00:00,1000000.0,1000000.0,0.0
2025-06-26 10:00:00+00:00,1000000.0,1000000.0,0.0
2025-06-26 11:00:00+00:00,1000000.0,1000000.0,0.0
2025-06-26 12:00:00+00:00,1000000.0,1000000.0,0.0
2025-06-26 13:00:00+00:00,1000000.0,1000000.0,0.0
2025-06-26 14:00:00+00:00,1000000.0,1000000.0,0.0
2025-06-26 15:00:00+00:00,1000000.0,1000000.0,0.0
2025-06-26 16:00:00+00:00,1000000.0,1000000.0,0.0
2025-06-26 17:00:00+00:00,1000000.0,1000000.0,0.0
2025-06-26 18:00:00+00:00,1000000.0,1000000.0,0.0
2025-06-26 19:00:00+00:00,1000000.0,1000000.0,0.0
2025-06-26 20:00:00+00:00,999005.8337514435,127028043.3322917,0.0
2025-06-26 22:00:00+00:00,999005.8337514435,551058690.0542829,0.0
2025-06-26 23:00:00+00:00,999005.8337514435,842277290.4680096,0.0
2025-06-27 00:00:00+00:00,999005.8337514435,816732674.4988768,0.030328035978435284
2025-06-27 01:00:00+00:00,999005.8337514435,780960233.776478,0.07279913323729867
2025-06-27 02:00:00+00:00,999005.8337514435,1107938801.9555874,0.0
2025-06-27 03:00:00+00:00,999005.8337514435,1143698769.72097,0.0
2025-06-27 04:00:00+00:00,999005.8337514435,995544986.2828063,0.1295391648224899
2025-06-27 05:00:00+00:00,999005.8337514435,1118154153.7518373,0.022335090887056583
2025-06-27 06:00:00+00:00,999005.8337514435,1250991145.9741342,0.0
2025-06-27 07:00:00+00:00,999005.8337514435,1669920353.2765086,0.0
2025-06-27 08:00:00+00:00,999005.8337514435,1414474193.5851808,0.15296906777028219
2025-06-27 09:00:00+00:00,999005.8337514435,1337840345.6777823,0.19885978810136692
2025-06-27 10:00:00+00:00,999005.8337514435,1286751113.7395167,0.22945360165542336
2025-06-27 11:00:00+00:00,999005.8337514435,1496209480.9121962,0.10402344759944909
2025-06-27 12:00:00+00:00,999005.8337514435,1516652657.461712,0.09178144066216931
2025-06-27 13:00:00+00:00,999005.8337514435,1450234161.3505635,0.13155489212099505
2025-06-27 14:00:00+00:00,999005.8337514435,1245877233.597501,0.25393014633722094
2025-06-27 15:00:00+00:00,999005.8337514435,1153914121.51722,0.3090005045730748
2025-06-27 16:00:00+00:00,999005.8337514435,1123268066.1284702,0.3273523111898515
2025-06-27 17:00:00+00:00,999005.8337514435,1051735657.6406888,0.3701881316811878
2025-06-27 18:00:00+00:00,999005.8337514435,934227929.5912747,0.44055539669407007
2025-06-27 19:00:00+00:00,999005.8337514435,617477186.1654315,0.6302355468906675
2025-06-27 20:00:00+00:00,615775964.3219967,615775964.3219967,0.6312542911919133
2025-06-29 23:00:00+00:00,615775964.3219967,615775964.3219967,0.6312542911919133
2025-06-30 00:00:00+00:00,615775964.3219967,615775964.3219967,0.6312542911919133
2025-06-30 01:00:00+00:00,615775964.3219967,615775964.3219967,0.6312542911919133
2025-06-30 02:00:00+00:00,615775964.3219967,615775964.3219967,0.6312542911919133
2025-06-30 03:00:00+00:00,615775964.3219967,615775964.3219967,0.6312542911919133
2025-06-30 04:00:00+00:00,615775964.3219967,615775964.3219967,0.6312542911919133
2025-06-30 05:00:00+00:00,615775964.3219967,615775964.3219967,0.6312542911919133
2025-06-30 06:00:00+00:00,615775964.3219967,615775964.3219967,0.6312542911919133
2025-06-30 07:00:00+00:00,615775964.3219967,615775964.3219967,0.6312542911919133
2025-06-30 08:00:00+00:00,615775964.3219967,615775964.3219967,0.6312542911919133
2025-06-30 09:00:00+00:00,615775964.3219967,615775964.3219967,0.6312542911919133
2025-06-30 10:00:00+00:00,615775964.3219967,615775964.3219967,0.6312542911919133
2025-06-30 11:00:00+00:00,615775964.3219967,615775964.3219967,0.6312542911919133
2025-06-30 12:00:00+00:00,615775964.3219967,615775964.3219967,0.6312542911919133
2025-06-30 13:00:00+00:00,615775964.3219967,615775964.3219967,0.6312542911919133
2025-06-30 14:00:00+00:00,615775964.3219967,615775964.3219967,0.6312542911919133
2025-06-30 15:00:00+00:00,615775964.3219967,615775964.3219967,0.6312542911919133
2025-06-30 16:00:00+00:00,615775964.3219967,615775964.3219967,0.6312542911919133
2025-06-30 17:00:00+00:00,615775964.3219967,615775964.3219967,0.6312542911919133
2025-06-30 18:00:00+00:00,615775964.3219967,615775964.3219967,0.6312542911919133
