timestamp,balance,equity,drawdown
2025-06-25 23:00:00+00:00,1000000.0,1000000.0,0.0
2025-06-26 00:00:00+00:00,1000000.0,1000000.0,0.0
2025-06-26 01:00:00+00:00,1000000.0,1000000.0,0.0
2025-06-26 02:00:00+00:00,1000000.0,1000000.0,0.0
2025-06-26 03:00:00+00:00,1000000.0,1000000.0,0.0
2025-06-26 04:00:00+00:00,1000000.0,1000000.0,0.0
2025-06-26 05:00:00+00:00,1000000.0,1000000.0,0.0
2025-06-26 06:00:00+00:00,1000000.0,1000000.0,0.0
2025-06-26 07:00:00+00:00,1000000.0,1000000.0,0.0
2025-06-26 08:00:00+00:00,1000000.0,1000000.0,0.0
2025-06-26 09:00:00+00:00,1000000.0,1000000.0,0.0
2025-06-26 10:00:00+00:00,1000000.0,1000000.0,0.0
2025-06-26 11:00:00+00:00,1000000.0,1000000.0,0.0
2025-06-26 12:00:00+00:00,1000000.0,1000000.0,0.0
2025-06-26 13:00:00+00:00,1000000.0,1000000.0,0.0
2025-06-26 14:00:00+00:00,1000000.0,1000000.0,0.0
2025-06-26 15:00:00+00:00,1000000.0,1000000.0,0.0
2025-06-26 16:00:00+00:00,1000000.0,1000000.0,0.0
2025-06-26 17:00:00+00:00,1000000.0,1000000.0,0.0
2025-06-26 18:00:00+00:00,1000000.0,1000000.0,0.0
2025-06-26 19:00:00+00:00,1000000.0,1000000.0,0.0
2025-06-26 20:00:00+00:00,999010.6369344024,146733685.98487902,0.0
2025-06-26 22:00:00+00:00,999010.6369344024,637064881.589893,0.0
2025-06-26 23:00:00+00:00,999010.6369344024,973817815.9052793,0.0
2025-06-27 00:00:00+00:00,999010.6369344024,944279096.9795507,0.030332900511035335
2025-06-27 01:00:00+00:00,999010.6369344024,902913351.9214503,0.07281081001574705
2025-06-27 02:00:00+00:00,999010.6369344024,1281017608.0923364,0.0
2025-06-27 03:00:00+00:00,999010.6369344024,1322368929.9478364,0.0
2025-06-27 04:00:00+00:00,999010.6369344024,1151050129.4596508,0.12955446593481568
2025-06-27 05:00:00+00:00,999010.6369344024,1292830211.0221078,0.022337729098712095
2025-06-27 06:00:00+00:00,999010.6369344024,1446437318.7169366,0.0
2025-06-27 07:00:00+00:00,999010.6369344024,1930869424.4583652,0.0
2025-06-27 08:00:00+00:00,999010.6369344024,1635482235.2010794,0.15298144220194793
2025-06-27 09:00:00+00:00,999010.6369344024,1546866078.4238937,0.19887587486253225
2025-06-27 10:00:00+00:00,999010.6369344024,1487788640.5724366,0.2294721633029218
2025-06-27 11:00:00+00:00,999010.6369344024,1729997481.8418505,0.10403186257551411
2025-06-27 12:00:00+00:00,999010.6369344024,1753637110.9039936,0.0917888653211688
2025-06-27 13:00:00+00:00,999010.6369344024,1676833557.0565794,0.1315655342530717
2025-06-27 14:00:00+00:00,999010.6369344024,1440523805.6507506,0.25395068801463005
2025-06-27 15:00:00+00:00,999010.6369344024,1334181532.8776076,0.30902550116672783
2025-06-27 16:00:00+00:00,999010.6369344024,1298743724.0882938,0.32737879235277195
2025-06-27 17:00:00+00:00,999010.6369344024,1216026657.1746933,0.37021807804750695
2025-06-27 18:00:00+00:00,999010.6369344024,1080145665.4758217,0.4405910354197995
2025-06-27 19:00:00+00:00,999010.6369344024,713868435.4373074,0.6302865297908185
2025-06-27 20:00:00+00:00,711901374.9197005,711901374.9197005,0.6313052732090373
2025-06-29 23:00:00+00:00,711901374.9197005,711901374.9197005,0.6313052732090373
2025-06-30 00:00:00+00:00,711901374.9197005,711901374.9197005,0.6313052732090373
2025-06-30 01:00:00+00:00,711901374.9197005,711901374.9197005,0.6313052732090373
2025-06-30 02:00:00+00:00,711901374.9197005,711901374.9197005,0.6313052732090373
2025-06-30 03:00:00+00:00,711901374.9197005,711901374.9197005,0.6313052732090373
2025-06-30 04:00:00+00:00,711901374.9197005,711901374.9197005,0.6313052732090373
2025-06-30 05:00:00+00:00,711901374.9197005,711901374.9197005,0.6313052732090373
2025-06-30 06:00:00+00:00,711901374.9197005,711901374.9197005,0.6313052732090373
2025-06-30 07:00:00+00:00,711901374.9197005,711901374.9197005,0.6313052732090373
2025-06-30 08:00:00+00:00,711901374.9197005,711901374.9197005,0.6313052732090373
2025-06-30 09:00:00+00:00,711901374.9197005,711901374.9197005,0.6313052732090373
2025-06-30 10:00:00+00:00,711901374.9197005,711901374.9197005,0.6313052732090373
2025-06-30 11:00:00+00:00,711901374.9197005,711901374.9197005,0.6313052732090373
2025-06-30 12:00:00+00:00,711901374.9197005,711901374.9197005,0.6313052732090373
2025-06-30 13:00:00+00:00,711901374.9197005,711901374.9197005,0.6313052732090373
2025-06-30 14:00:00+00:00,711901374.9197005,711901374.9197005,0.6313052732090373
2025-06-30 15:00:00+00:00,711901374.9197005,711901374.9197005,0.6313052732090373
2025-06-30 16:00:00+00:00,711901374.9197005,711901374.9197005,0.6313052732090373
2025-06-30 17:00:00+00:00,711901374.9197005,711901374.9197005,0.6313052732090373
2025-06-30 18:00:00+00:00,711901374.9197005,711901374.9197005,0.6313052732090373
