timestamp,balance,equity,drawdown
2025-06-25 23:00:00+00:00,1000000.0,1000000.0,0.0
2025-06-26 00:00:00+00:00,1000000.0,1000000.0,0.0
2025-06-26 01:00:00+00:00,1000000.0,1000000.0,0.0
2025-06-26 02:00:00+00:00,1000000.0,1000000.0,0.0
2025-06-26 03:00:00+00:00,1000000.0,1000000.0,0.0
2025-06-26 04:00:00+00:00,1000000.0,1000000.0,0.0
2025-06-26 05:00:00+00:00,1000000.0,1000000.0,0.0
2025-06-26 06:00:00+00:00,1000000.0,1000000.0,0.0
2025-06-26 07:00:00+00:00,1000000.0,1000000.0,0.0
2025-06-26 08:00:00+00:00,1000000.0,1000000.0,0.0
2025-06-26 09:00:00+00:00,1000000.0,1000000.0,0.0
2025-06-26 10:00:00+00:00,1000000.0,1000000.0,0.0
2025-06-26 11:00:00+00:00,1000000.0,1000000.0,0.0
2025-06-26 12:00:00+00:00,1000000.0,1000000.0,0.0
2025-06-26 13:00:00+00:00,1000000.0,1000000.0,0.0
2025-06-26 14:00:00+00:00,1000000.0,1000000.0,0.0
2025-06-26 15:00:00+00:00,1000000.0,1000000.0,0.0
2025-06-26 16:00:00+00:00,1000000.0,1000000.0,0.0
2025-06-26 17:00:00+00:00,1000000.0,1000000.0,0.0
2025-06-26 18:00:00+00:00,1000000.0,1000000.0,0.0
2025-06-26 19:00:00+00:00,1000000.0,1000000.0,0.0
2025-06-26 20:00:00+00:00,998975.5799468348,136350467.38289896,0.0
2025-06-26 22:00:00+00:00,998975.5799468348,591746951.7419647,0.0
2025-06-26 23:00:00+00:00,998975.5799468348,904507191.6765294,0.0
2025-06-27 00:00:00+00:00,998975.5799468348,877073022.951757,0.030330514756795303
2025-06-27 01:00:00+00:00,998975.5799468348,838654470.2649173,0.07280508327363577
2025-06-27 02:00:00+00:00,998975.5799468348,1189819867.296124,0.0
2025-06-27 03:00:00+00:00,998975.5799468348,1228225024.3927658,0.0
2025-06-27 04:00:00+00:00,998975.5799468348,1069112204.0251645,0.1295469618413504
2025-06-27 05:00:00+00:00,998975.5799468348,1200790855.6679935,0.022336435245923818
2025-06-27 06:00:00+00:00,998975.5799468348,1343453891.2728896,0.0
2025-06-27 07:00:00+00:00,998975.5799468348,1793371579.2411194,0.0
2025-06-27 08:00:00+00:00,998975.5799468348,1519029891.9933941,0.15297537354964402
2025-06-27 09:00:00+00:00,998975.5799468348,1436727385.8190765,0.19886798561453722
2025-06-27 10:00:00+00:00,998975.5799468348,1381859048.3695316,0.22946306032446595
2025-06-27 11:00:00+00:00,998975.5799468348,1606811194.5585477,0.10402773571415483
2025-06-27 12:00:00+00:00,998975.5799468348,1628766566.8924844,0.0917852241297863
2025-06-27 13:00:00+00:00,998975.5799468348,1557435049.0900362,0.13156031515282618
2025-06-27 14:00:00+00:00,998975.5799468348,1337961699.291856,0.2539406139925413
2025-06-27 15:00:00+00:00,998975.5799468348,1239196012.7646356,0.3090132423705454
2025-06-27 16:00:00+00:00,998975.5799468348,1206283047.649027,0.3273658054961057
2025-06-27 17:00:00+00:00,998975.5799468348,1129459337.8655453,0.3702033917904031
2025-06-27 18:00:00+00:00,998975.5799468348,1003259482.6135525,0.4405735575233715
2025-06-27 19:00:00+00:00,998975.5799468348,663078469.5444127,0.6302615268247979
2025-06-27 20:00:00+00:00,661251450.597365,661251450.597365,0.631280288897419
2025-06-29 23:00:00+00:00,661251450.597365,661251450.597365,0.631280288897419
2025-06-30 00:00:00+00:00,661251450.597365,661251450.597365,0.631280288897419
2025-06-30 01:00:00+00:00,661251450.597365,661251450.597365,0.631280288897419
2025-06-30 02:00:00+00:00,661251450.597365,661251450.597365,0.631280288897419
2025-06-30 03:00:00+00:00,661251450.597365,661251450.597365,0.631280288897419
2025-06-30 04:00:00+00:00,661251450.597365,661251450.597365,0.631280288897419
2025-06-30 05:00:00+00:00,661251450.597365,661251450.597365,0.631280288897419
2025-06-30 06:00:00+00:00,661251450.597365,661251450.597365,0.631280288897419
2025-06-30 07:00:00+00:00,661251450.597365,661251450.597365,0.631280288897419
2025-06-30 08:00:00+00:00,661251450.597365,661251450.597365,0.631280288897419
2025-06-30 09:00:00+00:00,661251450.597365,661251450.597365,0.631280288897419
2025-06-30 10:00:00+00:00,661251450.597365,661251450.597365,0.631280288897419
2025-06-30 11:00:00+00:00,661251450.597365,661251450.597365,0.631280288897419
2025-06-30 12:00:00+00:00,661251450.597365,661251450.597365,0.631280288897419
2025-06-30 13:00:00+00:00,661251450.597365,661251450.597365,0.631280288897419
2025-06-30 14:00:00+00:00,661251450.597365,661251450.597365,0.631280288897419
2025-06-30 15:00:00+00:00,661251450.597365,661251450.597365,0.631280288897419
2025-06-30 16:00:00+00:00,661251450.597365,661251450.597365,0.631280288897419
2025-06-30 17:00:00+00:00,661251450.597365,661251450.597365,0.631280288897419
2025-06-30 18:00:00+00:00,661251450.597365,661251450.597365,0.631280288897419
2025-06-30 19:00:00+00:00,661251450.597365,661251450.597365,0.631280288897419
2025-06-30 20:00:00+00:00,661251450.597365,661251450.597365,0.631280288897419
