datetime,open,high,low,close,volume,symbol
2022-06-10 00:00:00-04:00,123.0206464872471,123.0206464872471,121.77432866835228,122.18553202166018,14704.416666666666,WTIUSD
2022-06-10 01:00:00-04:00,122.09582969375343,122.09582969375343,120.75228792514964,120.86626425232181,14704.416666666666,WTIUSD
2022-06-10 02:00:00-04:00,120.8144899196395,121.08418288178248,119.93590854379656,119.96699826320607,14704.416666666666,WTIUSD
2022-06-10 03:00:00-04:00,119.93705228328953,120.71871777933903,119.8570295251265,120.28648421026928,14704.416666666666,WTIUSD
2022-06-10 04:00:00-04:00,120.12884013404276,120.37391539426282,119.158245690371,119.34366299663787,14704.416666666666,WTIUSD
2022-06-10 05:00:00-04:00,119.34703078079342,119.6858291304563,118.85642432282748,118.90166432937862,14704.416666666666,WTIUSD
2022-06-10 06:00:00-04:00,118.99107553884338,119.73947953575953,118.6006483183018,119.38703604405744,14704.416666666666,WTIUSD
2022-06-10 07:00:00-04:00,119.35768456722433,119.79655227325566,119.18890885137039,119.48819961970166,14704.416666666666,WTIUSD
2022-06-10 08:00:00-04:00,119.49004536256264,120.63706432426291,119.41872697553111,120.60779301362005,14704.416666666666,WTIUSD
2022-06-10 09:00:00-04:00,120.4388534473265,120.76349700619267,118.8126072398216,118.8126072398216,14704.416666666666,WTIUSD
2022-06-10 10:00:00-04:00,118.8541002430177,119.49496693009011,118.8076803369591,119.39082009217036,14704.416666666666,WTIUSD
2022-06-10 11:00:00-04:00,119.33983746750864,119.81109529529006,119.19240996852625,119.36335717145502,14704.416666666666,WTIUSD
2022-06-10 12:00:00-04:00,119.41583417112811,120.16976933229869,119.25670909479983,119.41717593649275,14704.416666666666,WTIUSD
2022-06-10 13:00:00-04:00,119.51874280448048,120.22869180433953,119.40620949793937,120.07204478508613,14704.416666666666,WTIUSD
2022-06-10 14:00:00-04:00,120.09439775734221,120.63423185135066,119.70578094785081,119.70578094785081,14704.416666666666,WTIUSD
2022-06-10 15:00:00-04:00,119.84128742842177,119.91235375387129,119.06925396605723,119.50573428876028,14704.416666666666,WTIUSD
2022-06-10 16:00:00-04:00,119.51868120078856,119.84914986467743,119.28584173545362,119.56067640778839,14704.416666666666,WTIUSD
2022-06-10 17:00:00-04:00,119.51106539153845,119.97804673378748,119.48395185923555,119.65568690925329,14704.416666666666,WTIUSD
2022-06-10 18:00:00-04:00,119.72693656158982,120.56483680142718,119.72693656158982,119.99170905464683,14704.416666666666,WTIUSD
2022-06-10 19:00:00-04:00,119.94426546261232,119.94426546261232,119.18995908911825,119.22916449472858,14704.416666666666,WTIUSD
2022-06-10 20:00:00-04:00,119.22957777704059,119.9546600307652,119.1545243997008,119.76864578334633,14704.416666666666,WTIUSD
2022-06-10 21:00:00-04:00,119.79585304082246,120.54605131924068,119.5867636964369,119.83325771064278,14704.416666666666,WTIUSD
2022-06-10 22:00:00-04:00,119.91652359455111,120.3400378262572,119.64503105610225,120.11107287676397,14704.416666666666,WTIUSD
2022-06-10 23:00:00-04:00,120.15579039759756,120.69598276474127,120.04586304045421,120.66999816894531,14704.416666666666,WTIUSD
2022-06-13 00:00:00-04:00,117.6294538167954,117.6294538167954,116.61475225401219,117.21997543727734,15516.791666666666,WTIUSD
2022-06-13 01:00:00-04:00,117.06035572181591,118.19602315274406,117.06035572181591,117.83519832991648,15516.791666666666,WTIUSD
2022-06-13 02:00:00-04:00,117.88118810470714,118.01088079999467,116.66931601268068,117.44843511076911,15516.791666666666,WTIUSD
2022-06-13 03:00:00-04:00,117.49735585749701,118.46133582849363,117.30247941514553,118.03135813735494,15516.791666666666,WTIUSD
2022-06-13 04:00:00-04:00,118.10133154927753,118.67685619384022,118.10133154927753,118.4779107837385,15516.791666666666,WTIUSD
2022-06-13 05:00:00-04:00,118.5988909697638,119.42802563069112,118.38958196328926,119.03794430160812,15516.791666666666,WTIUSD
2022-06-13 06:00:00-04:00,118.82257952041122,118.89946434797262,117.46673764549864,117.8010573530504,15516.791666666666,WTIUSD
2022-06-13 07:00:00-04:00,117.8482826206505,118.03777592654829,117.01136992930311,117.15010009843988,15516.791666666666,WTIUSD
2022-06-13 08:00:00-04:00,117.06475400175609,117.50275427060602,116.71500701512801,117.34760185031925,15516.791666666666,WTIUSD
2022-06-13 09:00:00-04:00,117.4381988524234,117.4381988524234,116.7286732472116,117.00655606747533,15516.791666666666,WTIUSD
2022-06-13 10:00:00-04:00,116.8913354935838,118.62670496592536,116.86844064475561,117.93073074575744,15516.791666666666,WTIUSD
2022-06-13 11:00:00-04:00,118.0271450330605,119.44607091768722,117.83282741974855,119.4230865737214,15516.791666666666,WTIUSD
2022-06-13 12:00:00-04:00,119.47799079417297,120.11008246584481,119.24785508908005,119.85988860579089,15516.791666666666,WTIUSD
2022-06-13 13:00:00-04:00,119.85321859996117,121.33589396978164,119.7648597039171,120.60672420171923,15516.791666666666,WTIUSD
2022-06-13 14:00:00-04:00,120.5483126093679,120.7971537086115,119.49947547970687,120.18916172634168,15516.791666666666,WTIUSD
2022-06-13 15:00:00-04:00,120.33955697326836,120.92315860659086,119.98469190126592,120.15546344571575,15516.791666666666,WTIUSD
2022-06-13 16:00:00-04:00,120.03790652931093,120.66235464771583,119.52164450445012,120.39501836899598,15516.791666666666,WTIUSD
2022-06-13 17:00:00-04:00,120.41980973833867,120.50602436106504,119.52873666271378,119.52873666271378,15516.791666666666,WTIUSD
2022-06-13 18:00:00-04:00,119.50399107105177,120.12482906287343,118.52026817472044,119.04853795717797,15516.791666666666,WTIUSD
2022-06-13 19:00:00-04:00,119.25110770661273,119.6136658456893,119.00595289616862,119.24880504556032,15516.791666666666,WTIUSD
2022-06-13 20:00:00-04:00,119.28268989467087,119.97152175693171,118.98556470040802,119.23808710948471,15516.791666666666,WTIUSD
2022-06-13 21:00:00-04:00,119.27979633625175,120.34510041606222,119.05307140427618,119.88962477503522,15516.791666666666,WTIUSD
2022-06-13 22:00:00-04:00,119.92310662472755,120.75281001159347,119.75224110209997,120.63022290160438,15516.791666666666,WTIUSD
2022-06-13 23:00:00-04:00,120.53106409979374,121.39475103330906,120.45856137987025,120.93000030517578,15516.791666666666,WTIUSD
2022-06-14 00:00:00-04:00,117.43989822709229,117.71664984113632,116.47834036848212,117.71664984113632,15263.333333333334,WTIUSD
2022-06-14 01:00:00-04:00,117.6788939493056,117.83156815374385,116.67787250942801,117.83156815374385,15263.333333333334,WTIUSD
2022-06-14 02:00:00-04:00,117.86541215310842,118.91274129192206,117.80049551984435,118.17434597568257,15263.333333333334,WTIUSD
